,Unnamed: 0,lat,lon,date,temp,precip,is_fire
407,0,38.517772,-121.103642,7/10/2016,19.6,0.0,True
408,0,35.70821,-120.82266,6/27/2016,28.3,0.0,True
409,0,37.3228,-119.7738,8/4/2016,25.9,0.0,True
410,0,37.927613,-120.528836,5/30/2016,23.1,0.0,True
411,0,38.8866,-122.04726,7/15/2016,25.2,0.0,True
412,0,36.49914,-121.04993,6/12/2016,16.2,0.0,True
413,0,40.19611,-122.26736,8/3/2016,29.7,0.0,True
414,0,39.7947,-121.857,6/11/2016,24.2,0.0,True
415,0,36.92244,-119.39619,7/13/2016,27.3,0.0,True
416,0,40.68192,-122.4096,9/10/2016,26.2,0.0,True
417,0,36.6543,-119.5327,9/23/2016,18.4,0.0,True
418,0,36.2833,-121.3306,6/18/2016,17.4,0.17,True
419,0,33.41639,-117.08829,5/31/2016,16.7,0.0,True
420,0,39.0863,-122.7891,7/19/2016,18.5,0.0,True
421,0,38.40958,-122.43172,10/10/2016,13.7,0.0,True
422,0,35.77135,-120.251,6/11/2016,17.9,0.0,True
423,0,38.33475,-122.02564,7/22/2016,23.8,0.0,True
424,0,37.98171,-120.64241,7/21/2016,24.4,0.0,True
425,0,36.1934,-120.9293,6/23/2016,21.4,0.0,True
426,0,39.7299,-123.5044,9/10/2016,22.6,0.0,True
427,0,34.3183,-117.3189,9/7/2016,20.8,0.0,True
428,0,38.79549,-121.00299,7/22/2016,24.9,0.0,True
429,0,39.43351,-121.6051,6/21/2016,28.3,0.14,True
430,0,39.20427,-121.05948,9/17/2016,24.2,0.0,True
431,0,33.57872,-117.77395,6/26/2016,21.4,0.0,True
432,0,38.5212,-120.8416,9/23/2016,16.9,0.0,True
433,0,36.09974,-120.51057,8/9/2016,21.0,0.0,True
434,0,34.27619,-118.63264,7/1/2016,22.5,0.0,True
435,0,39.93965,-122.40142,6/21/2016,28.1,0.02,True
